id|points
S14000057|[[-4.437629896563962, 78.69828499364783], [-4.34862684599489, 78.85243596201683], [-4.170631068356137, 78.85243596201683], [-4.081628968204464, 78.69828499364783], [-4.170631068356137, 78.54413328788625], [-4.34862684599489, 78.54413328788625], [-4.437629896563962, 78.69828499364783]]
S14000028|[[-4.437629896563962, 78.34228688376746], [-4.34862684599489, 78.49643773743084], [-4.170631068356137, 78.49643773743084], [-4.081628968204464, 78.34228688376746], [-4.170631068356137, 78.18813507968683], [-4.34862684599489, 78.18813507968683], [-4.437629896563962, 78.34228688376746]]
S14000031|[[-4.437629896563962, 77.98629152682042], [-4.34862684599489, 78.14044333090104], [-4.170631068356137, 78.14044333090104], [-4.081628968204464, 77.98629152682042], [-4.170631068356137, 77.83213970635322], [-4.34862684599489, 77.83213970635322], [-4.437629896563962, 77.98629152682042]]
S14000029|[[-4.437629896563962, 77.63029341694003], [-4.34862684599489, 77.78444453278752], [-4.170631068356137, 77.78444453278752], [-4.081628968204464, 77.63029341694003], [-4.170631068356137, 77.47614154731339], [-4.34862684599489, 77.47614154731339], [-4.437629896563962, 77.63029341694003]]
S14000018|[[-4.437629896563962, 77.27429804360656], [-4.34862684599489, 77.4284470619811], [-4.170631068356137, 77.4284470619811], [-4.081628968204464, 77.27429804360656], [-4.170631068356137, 77.12014623952581], [-4.34862684599489, 77.12014623952581], [-4.437629896563962, 77.27429804360656]]
S14000011|[[-4.437629896563962, 76.91829988456674], [-4.34862684599489, 77.07245078738957], [-4.170631068356137, 77.07245078738957], [-4.081628968204464, 76.91829988456674], [-4.170631068356137, 76.76414785107488], [-4.34862684599489, 76.76414785107488], [-4.437629896563962, 76.91829988456674]]
S14000030|[[-4.437629896563962, 76.56230434736791], [-4.34862684599489, 76.71645352960768], [-4.170631068356137, 76.71645352960768], [-4.081628968204464, 76.56230434736791], [-4.170631068356137, 76.40815249412769], [-4.34862684599489, 76.40815249412769], [-4.437629896563962, 76.56230434736791]]
S14000056|[[-4.437629896563962, 76.20630613916865], [-4.34862684599489, 76.36045800879543], [-4.170631068356137, 76.36045800879543], [-4.081628968204464, 76.20630613916865], [-4.170631068356137, 76.05215431870145], [-4.34862684599489, 76.05215431870145], [-4.437629896563962, 76.20630613916865]]
S14000013|[[-4.437629896563962, 75.85031092970009], [-4.34862684599489, 76.00445989891504], [-4.170631068356137, 76.00445989891504], [-4.081628968204464, 75.85031092970009], [-4.170631068356137, 75.69615901091385], [-4.34862684599489, 75.69615901091385], [-4.437629896563962, 75.85031092970009]]
E14001057|[[-4.437629896563962, 74.42632091538192], [-4.34862684599489, 74.58047262114351], [-4.170631068356137, 74.58047262114351], [-4.081628968204464, 74.42632091538192], [-4.170631068356137, 74.27217012726454], [-4.34862684599489, 74.27217012726454], [-4.437629896563962, 74.42632091538192]]
E14000572|[[-4.437629896563962, 74.07032544372912], [-4.34862684599489, 74.22447731335606], [-4.170631068356137, 74.22447731335606], [-4.081628968204464, 74.07032544372912], [-4.170631068356137, 73.91617367242168], [-4.34862684599489, 73.91617367242168], [-4.437629896563962, 74.07032544372912]]
E14000573|[[-4.437629896563962, 73.71432733384889], [-4.34862684599489, 73.86847925263525], [-4.170631068356137, 73.86847925263525], [-4.081628968204464, 73.71432733384889], [-4.170631068356137, 73.56017669321014], [-4.34862684599489, 73.56017669321014], [-4.437629896563962, 73.71432733384889]]
E14000637|[[-4.437629896563962, 73.35833200967473], [-4.34862684599489, 73.51248378098246], [-4.170631068356137, 73.51248378098246], [-4.081628968204464, 73.35833200967473], [-4.170631068356137, 73.2041812707171], [-4.34862684599489, 73.2041812707171], [-4.437629896563962, 73.35833200967473]]
E14000580|[[-4.437629896563962, 73.00233401450011], [-4.34862684599489, 73.15648550723718], [-4.170631068356137, 73.15648550723718], [-4.081628968204464, 73.00233401450011], [-4.170631068356137, 72.8481828986526], [-4.34862684599489, 72.8481828986526], [-4.437629896563962, 73.00233401450011]]
E14000775|[[-4.437629896563962, 72.64633826427664], [-4.34862684599489, 72.80049003558439], [-4.170631068356137, 72.80049003558439], [-4.081628968204464, 72.64633826427664], [-4.170631068356137, 72.49218759086502], [-4.34862684599489, 72.49218759086502], [-4.437629896563962, 72.64633826427664]]
E14000962|[[-4.437629896563962, 72.29034026910216], [-4.34862684599489, 72.44449192570414], [-4.170631068356137, 72.44449192570414], [-4.081628968204464, 72.29034026910216], [-4.170631068356137, 72.13618936627931], [-4.34862684599489, 72.13618936627931], [-4.437629896563962, 72.29034026910216]]
E14000963|[[-4.437629896563962, 71.93434586257233], [-4.34862684599489, 72.08849655237053], [-4.170631068356137, 72.08849655237053], [-4.081628968204464, 71.93434586257233], [-4.170631068356137, 71.78019405849173], [-4.34862684599489, 71.78019405849173], [-4.437629896563962, 71.93434586257233]]
E14001018|[[-4.437629896563962, 71.57834680227444], [-4.34862684599489, 71.73249860635522], [-4.170631068356137, 71.73249860635522], [-4.081628968204464, 71.57834680227444], [-4.170631068356137, 71.42419578474613], [-4.34862684599489, 71.42419578474613], [-4.437629896563962, 71.57834680227444]]
E14001024|[[-4.437629896563962, 71.22234938062762], [-4.34862684599489, 71.37650221705822], [-4.170631068356137, 71.37650221705822], [-4.081628968204464, 71.22234938062762], [-4.170631068356137, 71.06820031309363], [-4.34862684599489, 71.06820031309363], [-4.437629896563962, 71.22234938062762]]
E14000686|[[-4.437629896563962, 70.86635326990115], [-4.34862684599489, 71.02050507398178], [-4.170631068356137, 71.02050507398178], [-4.081628968204464, 70.86635326990115], [-4.170631068356137, 70.71220220321338], [-4.34862684599489, 70.71220220321338], [-4.437629896563962, 70.86635326990115]]
E14000653|[[-4.437629896563962, 70.5103559138002], [-4.34862684599489, 70.66450637418731], [-4.170631068356137, 70.66450637418731], [-4.081628968204464, 70.5103559138002], [-4.170631068356137, 70.3562068298795], [-4.34862684599489, 70.3562068298795], [-4.437629896563962, 70.5103559138002]]
W07000044|[[-4.437629896563962, 70.154360491307], [-4.34862684599489, 70.30851090253465], [-4.170631068356137, 70.30851090253465], [-4.081628968204464, 70.154360491307], [-4.170631068356137, 70.00020845781529], [-4.34862684599489, 70.00020845781529], [-4.437629896563962, 70.154360491307]]
W07000062|[[-4.437629896563962, 69.79836216840198], [-4.34862684599489, 69.9525127434947], [-4.170631068356137, 69.9525127434947], [-4.081628968204464, 69.79836216840198], [-4.170631068356137, 69.64421319918716], [-4.34862684599489, 69.64421319918716], [-4.437629896563962, 69.79836216840198]]
W07000068|[[-4.437629896563962, 69.44236684422809], [-4.34862684599489, 69.59651741932052], [-4.170631068356137, 69.59651741932052], [-4.081628968204464, 69.44236684422809], [-4.170631068356137, 69.28821481073622], [-4.34862684599489, 69.28821481073622], [-4.437629896563962, 69.44236684422809]]
W07000054|[[-4.437629896563962, 69.08636847216376], [-4.34862684599489, 69.24051921112124], [-4.170631068356137, 69.24051921112124], [-4.081628968204464, 69.08636847216376], [-4.170631068356137, 68.93221665169641], [-4.34862684599489, 68.93221665169641], [-4.437629896563962, 69.08636847216376]]
W07000055|[[-4.437629896563962, 68.73037300051082], [-4.34862684599489, 68.88452508316225], [-4.170631068356137, 68.88452508316225], [-4.081628968204464, 68.73037300051082], [-4.170631068356137, 68.57622118004362], [-4.34862684599489, 68.57622118004362], [-4.437629896563962, 68.73037300051082]]
W07000056|[[-4.437629896563962, 68.37437489063058], [-4.34862684599489, 68.52852551488274], [-4.170631068356137, 68.52852551488274], [-4.081628968204464, 68.37437489063058], [-4.170631068356137, 68.22022302100393], [-4.34862684599489, 68.22022302100393], [-4.437629896563962, 68.37437489063058]]
W07000080|[[-4.437629896563962, 68.01837940259148], [-4.34862684599489, 68.17252874869617], [-4.170631068356137, 68.17252874869617], [-4.081628968204464, 68.01837940259148], [-4.170631068356137, 67.86422754935114], [-4.34862684599489, 67.86422754935114], [-4.437629896563962, 68.01837940259148]]
E14000705|[[-4.437629896563962, 67.66238124355151], [-4.34862684599489, 67.81653193334985], [-4.170631068356137, 67.81653193334985], [-4.081628968204464, 67.66238124355151], [-4.170631068356137, 67.50822937392488], [-4.34862684599489, 67.50822937392488], [-4.437629896563962, 67.66238124355151]]
E14000774|[[-4.437629896563962, 67.30638582105846], [-4.34862684599489, 67.46053516716313], [-4.170631068356137, 67.46053516716313], [-4.081628968204464, 67.30638582105846], [-4.170631068356137, 67.15223406613714], [-4.34862684599489, 67.15223406613714], [-4.437629896563962, 67.30638582105846]]
E14000547|[[-4.437629896563962, 66.95038766201863], [-4.34862684599489, 67.10453941693993], [-4.170631068356137, 67.10453941693993], [-4.081628968204464, 66.95038766201863], [-4.170631068356137, 66.79623585793802], [-4.34862684599489, 66.79623585793802], [-4.437629896563962, 66.95038766201863]]
E14000846|[[-4.437629896563962, 66.59439235423103], [-4.34862684599489, 66.74854212638473], [-4.170631068356137, 66.74854212638473], [-4.081628968204464, 66.59439235423103], [-4.170631068356137, 66.44024036989865], [-4.34862684599489, 66.44024036989865], [-4.437629896563962, 66.59439235423103]]
E14000638|[[-4.437629896563962, 66.2383940804856], [-4.34862684599489, 66.39254599927197], [-4.170631068356137, 66.39254599927197], [-4.081628968204464, 66.2383940804856], [-4.170631068356137, 66.0842422108588], [-4.34862684599489, 66.0842422108588], [-4.437629896563962, 66.2383940804856]]
E14000585|[[-4.437629896563962, 65.88239860883294], [-4.34862684599489, 66.03654767636709], [-4.170631068356137, 66.03654767636709], [-4.081628968204464, 65.88239860883294], [-4.170631068356137, 65.7282481812187], [-4.34862684599489, 65.7282481812187], [-4.437629896563962, 65.88239860883294]]
S14000059|[[-4.740222741490939, 78.52028559459114], [-4.65122483628507, 78.67443730035258], [-4.473225158657657, 78.67443730035258], [-4.384227335384306, 78.52028559459114], [-4.473225158657657, 78.36613372496451], [-4.65122483628507, 78.36613372496451], [-4.740222741490939, 78.52028559459114]]
S14000012|[[-4.740222741490939, 78.16429017209781], [-4.65122483628507, 78.31843919047235], [-4.473225158657657, 78.31843919047235], [-4.384227335384306, 78.16429017209781], [-4.473225158657657, 78.01013664743395], [-4.65122483628507, 78.01013664743395], [-4.740222741490939, 78.16429017209781]]
S14000033|[[-4.740222741490939, 77.80829175087388], [-4.65122483628507, 77.9624437679793], [-4.473225158657657, 77.9624437679793], [-4.384227335384306, 77.80829175087388], [-4.473225158657657, 77.65413997956641], [-4.65122483628507, 77.65413997956641], [-4.740222741490939, 77.80829175087388]]
S14000052|[[-4.740222741490939, 77.45229739350394], [-4.65122483628507, 77.60644551062028], [-4.473225158657657, 77.60644551062028], [-4.384227335384306, 77.45229739350394], [-4.473225158657657, 77.2981430003549], [-4.65122483628507, 77.2981430003549], [-4.740222741490939, 77.45229739350394]]
S14000035|[[-4.740222741490939, 77.09629831681947], [-4.65122483628507, 77.25045018644612], [-4.473225158657657, 77.25045018644612], [-4.384227335384306, 77.09629831681947], [-4.473225158657657, 76.94214757786183], [-4.65122483628507, 76.94214757786183], [-4.740222741490939, 77.09629831681947]]
S14000034|[[-4.740222741490939, 76.74030123928934], [-4.65122483628507, 76.89445197824698], [-4.473225158657657, 76.89445197824698], [-4.384227335384306, 76.74030123928934], [-4.473225158657657, 76.5861494679816], [-4.65122483628507, 76.5861494679816], [-4.740222741490939, 76.74030123928934]]
S14000021|[[-4.740222741490939, 76.38430478444616], [-4.65122483628507, 76.53845665407282], [-4.473225158657657, 76.53845665407282], [-4.384227335384306, 76.38430478444616], [-4.473225158657657, 76.23015404548853], [-4.65122483628507, 76.23015404548853], [-4.740222741490939, 76.38430478444616]]
S14000014|[[-4.740222741490939, 76.02830770691577], [-4.65122483628507, 76.18245849503299], [-4.473225158657657, 76.18245849503299], [-4.384227335384306, 76.02830770691577], [-4.473225158657657, 75.87415567342406], [-4.65122483628507, 75.87415567342406], [-4.740222741490939, 76.02830770691577]]
E14000943|[[-4.740222741490939, 73.53632868857136], [-4.65122483628507, 73.69048054181158], [-4.473225158657657, 73.69048054181158], [-4.384227335384306, 73.53632868857136], [-4.473225158657657, 73.38217971935642], [-4.65122483628507, 73.38217971935642], [-4.740222741490939, 73.53632868857136]]
E14001039|[[-4.740222741490939, 73.18033336439734], [-4.65122483628507, 73.3344842180606], [-4.473225158657657, 73.3344842180606], [-4.384227335384306, 73.18033336439734], [-4.473225158657657, 73.02618149477055], [-4.65122483628507, 73.02618149477055], [-4.740222741490939, 73.18033336439734]]
E14000794|[[-4.740222741490939, 72.82433515619806], [-4.65122483628507, 72.9784870258247], [-4.473225158657657, 72.9784870258247], [-4.384227335384306, 72.82433515619806], [-4.473225158657657, 72.67018618698297], [-4.65122483628507, 72.67018618698297], [-4.740222741490939, 72.82433515619806]]
E14000796|[[-4.740222741490939, 72.46833966815868], [-4.65122483628507, 72.62249148862588], [-4.473225158657657, 72.62249148862588], [-4.384227335384306, 72.46833966815868], [-4.473225158657657, 72.31418802794327], [-4.65122483628507, 72.31418802794327], [-4.740222741490939, 72.46833966815868]]
E14000795|[[-4.740222741490939, 72.11234145995957], [-4.65122483628507, 72.26649337874565], [-4.473225158657657, 72.26649337874565], [-4.384227335384306, 72.11234145995957], [-4.473225158657657, 71.95819249074445], [-4.65122483628507, 71.95819249074445], [-4.740222741490939, 72.11234145995957]]
E14000725|[[-4.740222741490939, 71.75634613578539], [-4.65122483628507, 71.91049800541202], [-4.473225158657657, 71.91049800541202], [-4.384227335384306, 71.75634613578539], [-4.473225158657657, 71.60219428254518], [-4.65122483628507, 71.60219428254518], [-4.740222741490939, 71.75634613578539]]
E14000708|[[-4.740222741490939, 71.4003480422916], [-4.65122483628507, 71.5544998955318], [-4.473225158657657, 71.5544998955318], [-4.384227335384306, 71.4003480422916], [-4.473225158657657, 71.24620003988043], [-4.65122483628507, 71.24620003988043], [-4.740222741490939, 71.4003480422916]]
E14000640|[[-4.740222741490939, 71.04435261979853], [-4.65122483628507, 71.19850447303874], [-4.473225158657657, 71.19850447303874], [-4.384227335384306, 71.04435261979853], [-4.473225158657657, 70.89020084849078], [-4.65122483628507, 70.89020084849078], [-4.740222741490939, 71.04435261979853]]
W07000042|[[-4.740222741490939, 70.68835413302844], [-4.65122483628507, 70.84250626483919], [-4.473225158657657, 70.84250626483919], [-4.384227335384306, 70.68835413302844], [-4.473225158657657, 70.5342036562549], [-4.65122483628507, 70.5342036562549], [-4.740222741490939, 70.68835413302844]]
W07000043|[[-4.740222741490939, 70.33235871053523], [-4.65122483628507, 70.48650799109402], [-4.473225158657657, 70.48650799109402], [-4.384227335384306, 70.33235871053523], [-4.473225158657657, 70.17820689006804], [-4.65122483628507, 70.17820689006804], [-4.740222741490939, 70.33235871053523]]
W07000061|[[-4.740222741490939, 69.97636064981444], [-4.65122483628507, 70.13051247028163], [-4.473225158657657, 70.13051247028163], [-4.384227335384306, 69.97636064981444], [-4.473225158657657, 69.82221017304104], [-4.65122483628507, 69.82221017304104], [-4.740222741490939, 69.97636064981444]]
W07000063|[[-4.740222741490939, 69.62036501429674], [-4.65122483628507, 69.77451504863467], [-4.473225158657657, 69.77451504863467], [-4.384227335384306, 69.62036501429674], [-4.473225158657657, 69.46621475054769], [-4.65122483628507, 69.46621475054769], [-4.740222741490939, 69.62036501429674]]
W07000064|[[-4.740222741490939, 69.26436690441649], [-4.65122483628507, 69.41851872488368], [-4.473225158657657, 69.41851872488368], [-4.384227335384306, 69.26436690441649], [-4.473225158657657, 69.11021654234843], [-4.65122483628507, 69.11021654234843], [-4.740222741490939, 69.26436690441649]]
W07000053|[[-4.740222741490939, 68.90837148192342], [-4.65122483628507, 69.06252061500331], [-4.473225158657657, 69.06252061500331], [-4.384227335384306, 68.90837148192342], [-4.473225158657657, 68.75421817028395], [-4.65122483628507, 68.75421817028395], [-4.740222741490939, 68.90837148192342]]
W07000070|[[-4.740222741490939, 68.5523733228836], [-4.65122483628507, 68.70652529082929], [-4.473225158657657, 68.70652529082929], [-4.384227335384306, 68.5523733228836], [-4.473225158657657, 68.39822145325667], [-4.65122483628507, 68.39822145325667], [-4.740222741490939, 68.5523733228836]]
W07000076|[[-4.740222741490939, 68.19637934240295], [-4.65122483628507, 68.35052696792425], [-4.473225158657657, 68.35052696792425], [-4.384227335384306, 68.19637934240295], [-4.473225158657657, 68.04222473622953], [-4.65122483628507, 68.04222473622953], [-4.740222741490939, 68.19637934240295]]
W07000050|[[-4.740222741490939, 67.84037979051001], [-4.65122483628507, 67.99453154543117], [-4.473225158657657, 67.99453154543117], [-4.384227335384306, 67.84037979051001], [-4.473225158657657, 67.68622926457674], [-4.65122483628507, 67.68622926457674], [-4.740222741490939, 67.84037979051001]]
E14000850|[[-4.740222741490939, 67.48438297516371], [-4.65122483628507, 67.6385333863915], [-4.473225158657657, 67.6385333863915], [-4.384227335384306, 67.48438297516371], [-4.473225158657657, 67.33023089251255], [-4.65122483628507, 67.33023089251255], [-4.740222741490939, 67.48438297516371]]
E14000980|[[-4.740222741490939, 67.12838620897713], [-4.65122483628507, 67.28253812776336], [-4.473225158657657, 67.28253812776336], [-4.384227335384306, 67.12838620897713], [-4.473225158657657, 66.97423579774932], [-4.65122483628507, 66.97423579774932], [-4.740222741490939, 67.12838620897713]]
E14000599|[[-4.740222741490939, 66.77238932808493], [-4.65122483628507, 66.92653985401776], [-4.473225158657657, 66.92653985401776], [-4.384227335384306, 66.77238932808493], [-4.473225158657657, 66.61823731097951], [-4.65122483628507, 66.61823731097951], [-4.740222741490939, 66.77238932808493]]
E14000601|[[-4.740222741490939, 66.4163940202972], [-4.65122483628507, 66.57054443152471], [-4.473225158657657, 66.57054443152471], [-4.384227335384306, 66.4163940202972], [-4.473225158657657, 66.2622417737807], [-4.65122483628507, 66.2622417737807], [-4.740222741490939, 66.4163940202972]]
E14000954|[[-4.740222741490939, 66.0603955335271], [-4.65122483628507, 66.21454622332543], [-4.473225158657657, 66.21454622332543], [-4.384227335384306, 66.0603955335271], [-4.473225158657657, 65.90624366390045], [-4.65122483628507, 65.90624366390045], [-4.740222741490939, 66.0603955335271]]
E14000815|[[-4.740222741490939, 65.70440011103403], [-4.65122483628507, 65.85855084999196], [-4.473225158657657, 65.85855084999196], [-4.384227335384306, 65.70440011103403], [-4.473225158657657, 65.55024840527246], [-4.65122483628507, 65.55024840527246], [-4.740222741490939, 65.70440011103403]]
E14000936|[[-4.740222741490939, 65.34840200115379], [-4.65122483628507, 65.50255269095186], [-4.473225158657657, 65.50255269095186], [-4.384227335384306, 65.34840200115379], [-4.473225158657657, 65.19425013152701], [-4.65122483628507, 65.19425013152701], [-4.740222741490939, 65.34840200115379]]
S14000055|[[-5.0428208137136705, 78.34228688376746], [-4.95382308875937, 78.49643773743084], [-4.775823230880371, 78.49643773743084], [-4.686825309287979, 78.34228688376746], [-4.775823230880371, 78.18813507968683], [-4.95382308875937, 78.18813507968683], [-5.0428208137136705, 78.34228688376746]]
S14000039|[[-5.0428208137136705, 77.98629152682042], [-4.95382308875937, 78.14044333090104], [-4.775823230880371, 78.14044333090104], [-4.686825309287979, 77.98629152682042], [-4.775823230880371, 77.83213970635322], [-4.95382308875937, 77.83213970635322], [-5.0428208137136705, 77.98629152682042]]
S14000005|[[-5.0428208137136705, 77.63029341694003], [-4.95382308875937, 77.78444453278752], [-4.775823230880371, 77.78444453278752], [-4.686825309287979, 77.63029341694003], [-4.775823230880371, 77.47614154731339], [-4.95382308875937, 77.47614154731339], [-5.0428208137136705, 77.63029341694003]]
S14000038|[[-5.0428208137136705, 77.27429804360656], [-4.95382308875937, 77.4284470619811], [-4.775823230880371, 77.4284470619811], [-4.686825309287979, 77.27429804360656], [-4.775823230880371, 77.12014623952581], [-4.95382308875937, 77.12014623952581], [-5.0428208137136705, 77.27429804360656]]
S14000010|[[-5.0428208137136705, 76.91829988456674], [-4.95382308875937, 77.07245078738957], [-4.775823230880371, 77.07245078738957], [-4.686825309287979, 76.91829988456674], [-4.775823230880371, 76.76414785107488], [-4.95382308875937, 76.76414785107488], [-5.0428208137136705, 76.91829988456674]]
S14000006|[[-5.0428208137136705, 76.56230434736791], [-4.95382308875937, 76.71645352960768], [-4.775823230880371, 76.71645352960768], [-4.686825309287979, 76.56230434736791], [-4.775823230880371, 76.40815249412769], [-4.95382308875937, 76.40815249412769], [-5.0428208137136705, 76.56230434736791]]
S14000053|[[-5.0428208137136705, 76.20630613916865], [-4.95382308875937, 76.36045800879543], [-4.775823230880371, 76.36045800879543], [-4.686825309287979, 76.20630613916865], [-4.775823230880371, 76.05215431870145], [-4.95382308875937, 76.05215431870145], [-5.0428208137136705, 76.20630613916865]]
E14001033|[[-5.0428208137136705, 73.35833200967473], [-4.95382308875937, 73.51248378098246], [-4.775823230880371, 73.51248378098246], [-4.686825309287979, 73.35833200967473], [-4.775823230880371, 73.2041812707171], [-4.95382308875937, 73.2041812707171], [-5.0428208137136705, 73.35833200967473]]
E14000958|[[-5.0428208137136705, 73.00233401450011], [-4.95382308875937, 73.15648550723718], [-4.775823230880371, 73.15648550723718], [-4.686825309287979, 73.00233401450011], [-4.775823230880371, 72.8481828986526], [-4.95382308875937, 72.8481828986526], [-5.0428208137136705, 73.00233401450011]]
E14000916|[[-5.0428208137136705, 72.64633826427664], [-4.95382308875937, 72.80049003558439], [-4.775823230880371, 72.80049003558439], [-4.686825309287979, 72.64633826427664], [-4.775823230880371, 72.49218759086502], [-4.95382308875937, 72.49218759086502], [-5.0428208137136705, 72.64633826427664]]
E14001010|[[-5.0428208137136705, 72.29034026910216], [-4.95382308875937, 72.44449192570414], [-4.775823230880371, 72.44449192570414], [-4.686825309287979, 72.29034026910216], [-4.775823230880371, 72.13618936627931], [-4.95382308875937, 72.13618936627931], [-5.0428208137136705, 72.29034026910216]]
E14000793|[[-5.0428208137136705, 71.93434586257233], [-4.95382308875937, 72.08849655237053], [-4.775823230880371, 72.08849655237053], [-4.686825309287979, 71.93434586257233], [-4.775823230880371, 71.78019405849173], [-4.95382308875937, 71.78019405849173], [-5.0428208137136705, 71.93434586257233]]
E14001043|[[-5.0428208137136705, 71.57834680227444], [-4.95382308875937, 71.73249860635522], [-4.775823230880371, 71.73249860635522], [-4.686825309287979, 71.57834680227444], [-4.775823230880371, 71.42419578474613], [-4.95382308875937, 71.42419578474613], [-5.0428208137136705, 71.57834680227444]]
E14000688|[[-5.0428208137136705, 71.22234938062762], [-4.95382308875937, 71.37650221705822], [-4.775823230880371, 71.37650221705822], [-4.686825309287979, 71.22234938062762], [-4.775823230880371, 71.06820031309363], [-4.95382308875937, 71.06820031309363], [-5.0428208137136705, 71.22234938062762]]
W07000060|[[-5.0428208137136705, 70.86635326990115], [-4.95382308875937, 71.02050507398178], [-4.775823230880371, 71.02050507398178], [-4.686825309287979, 70.86635326990115], [-4.775823230880371, 70.71220220321338], [-4.95382308875937, 70.71220220321338], [-5.0428208137136705, 70.86635326990115]]
W07000072|[[-5.0428208137136705, 69.08636847216376], [-4.95382308875937, 69.24051921112124], [-4.775823230880371, 69.24051921112124], [-4.686825309287979, 69.08636847216376], [-4.775823230880371, 68.93221665169641], [-4.95382308875937, 68.93221665169641], [-5.0428208137136705, 69.08636847216376]]
W07000077|[[-5.0428208137136705, 68.73037300051082], [-4.95382308875937, 68.88452508316225], [-4.775823230880371, 68.88452508316225], [-4.686825309287979, 68.73037300051082], [-4.775823230880371, 68.57622118004362], [-4.95382308875937, 68.57622118004362], [-5.0428208137136705, 68.73037300051082]]
W07000052|[[-5.0428208137136705, 68.37437489063058], [-4.95382308875937, 68.52852551488274], [-4.775823230880371, 68.52852551488274], [-4.686825309287979, 68.37437489063058], [-4.775823230880371, 68.22022302100393], [-4.95382308875937, 68.22022302100393], [-5.0428208137136705, 68.37437489063058]]
W07000051|[[-5.0428208137136705, 68.01837940259148], [-4.95382308875937, 68.17252874869617], [-4.775823230880371, 68.17252874869617], [-4.686825309287979, 68.01837940259148], [-4.775823230880371, 67.86422754935114], [-4.95382308875937, 67.86422754935114], [-5.0428208137136705, 68.01837940259148]]
E14000994|[[-5.0428208137136705, 66.95038766201863], [-4.95382308875937, 67.10453941693993], [-4.775823230880371, 67.10453941693993], [-4.686825309287979, 66.95038766201863], [-4.775823230880371, 66.79623585793802], [-4.95382308875937, 66.79623585793802], [-5.0428208137136705, 66.95038766201863]]
E14000602|[[-5.0428208137136705, 66.59439235423103], [-4.95382308875937, 66.74854212638473], [-4.775823230880371, 66.74854212638473], [-4.686825309287979, 66.59439235423103], [-4.775823230880371, 66.44024036989865], [-4.95382308875937, 66.44024036989865], [-5.0428208137136705, 66.59439235423103]]
E14001026|[[-5.0428208137136705, 66.2383940804856], [-4.95382308875937, 66.39254599927197], [-4.775823230880371, 66.39254599927197], [-4.686825309287979, 66.2383940804856], [-4.775823230880371, 66.0842422108588], [-4.95382308875937, 66.0842422108588], [-5.0428208137136705, 66.2383940804856]]
E14000839|[[-5.0428208137136705, 65.88239860883294], [-4.95382308875937, 66.03654767636709], [-4.775823230880371, 66.03654767636709], [-4.686825309287979, 65.88239860883294], [-4.775823230880371, 65.7282481812187], [-4.95382308875937, 65.7282481812187], [-5.0428208137136705, 65.88239860883294]]
E14001031|[[-5.0428208137136705, 65.52640054811215], [-4.95382308875937, 65.68055230303347], [-4.775823230880371, 65.68055230303347], [-4.686825309287979, 65.52640054811215], [-4.775823230880371, 65.37224879319099], [-4.95382308875937, 65.37224879319099], [-5.0428208137136705, 65.52640054811215]]
S14000027|[[-5.345418984255439, 78.87628365531195], [-5.25642116098209, 79.03043272284594], [-5.078421516127683, 79.03043272284594], [-4.989423676467822, 78.87628365531195], [-5.078421516127683, 78.72213280164854], [-5.25642116098209, 78.72213280164854], [-5.345418984255439, 78.87628365531195]]
S14000048|[[-5.345418984255439, 77.09629831681947], [-5.25642116098209, 77.25045018644612], [-5.078421516127683, 77.25045018644612], [-4.989423676467822, 77.09629831681947], [-5.078421516127683, 76.94214757786183], [-5.25642116098209, 76.94214757786183], [-5.345418984255439, 77.09629831681947]]
E14000581|[[-5.345418984255439, 72.46833966815868], [-5.25642116098209, 72.62249148862588], [-5.078421516127683, 72.62249148862588], [-4.989423676467822, 72.46833966815868], [-5.078421516127683, 72.31418802794327], [-5.25642116098209, 72.31418802794327], [-5.345418984255439, 72.46833966815868]]
E14001044|[[-5.345418984255439, 72.11234145995957], [-5.25642116098209, 72.26649337874565], [-5.078421516127683, 72.26649337874565], [-4.989423676467822, 72.11234145995957], [-5.078421516127683, 71.95819249074445], [-5.25642116098209, 71.95819249074445], [-5.345418984255439, 72.11234145995957]]
E14000559|[[-5.345418984255439, 71.75634613578539], [-5.25642116098209, 71.91049800541202], [-5.078421516127683, 71.91049800541202], [-4.989423676467822, 71.75634613578539], [-5.078421516127683, 71.60219428254518], [-5.25642116098209, 71.60219428254518], [-5.345418984255439, 71.75634613578539]]
W07000058|[[-5.345418984255439, 71.04435261979853], [-5.25642116098209, 71.19850447303874], [-5.078421516127683, 71.19850447303874], [-4.989423676467822, 71.04435261979853], [-5.078421516127683, 70.89020084849078], [-5.25642116098209, 70.89020084849078], [-5.345418984255439, 71.04435261979853]]
W07000059|[[-5.345418984255439, 70.68835413302844], [-5.25642116098209, 70.84250626483919], [-5.078421516127683, 70.84250626483919], [-4.989423676467822, 70.68835413302844], [-5.078421516127683, 70.5342036562549], [-5.25642116098209, 70.5342036562549], [-5.345418984255439, 70.68835413302844]]
W07000071|[[-5.345418984255439, 68.90837148192342], [-5.25642116098209, 69.06252061500331], [-5.078421516127683, 69.06252061500331], [-4.989423676467822, 68.90837148192342], [-5.078421516127683, 68.75421817028395], [-5.25642116098209, 68.75421817028395], [-5.345418984255439, 68.90837148192342]]
